Address,Parcel ID,Final Sale Price,Closing Date,Sale Status,Buyer Status,Purchaser Type,Program,Council District,Neighborhood,Latitude,Longitude,Location
2999 Sheridan,17013330.,100.00,12/11/2017,Closed,Selected,,Side Lot,5,Islandview,42.362283,-83.00892,"location
(42.362283, -83.00892)"
16546 Robson,22043797.,100.00,11/13/2017,Closed,Selected,,Side Lot,1,Hubbell-Puritan,42.412067,-83.192727,"location
(42.412067, -83.192727)"
5086 Van Dyke,17009400.,100.00,04/07/2018,Closed,Selected,,Side Lot,5,Gratiot-Grand,42.377214,-83.013163,"location
(42.377214, -83.013163)"
5104 Van Dyke,17009403.,100.00,06/09/2016,Closed,Selected,,Side Lot,5,Gratiot-Grand,42.377431,-83.013322,"location
(42.377431, -83.013322)"
6116 Van Dyke,17009468.,100.00,07/17/2017,Closed,Selected,,Side Lot,5,Gratiot Town/Ketterring,42.385294,-83.019043,"location
(42.385294, -83.019043)"
13338 Frankfort,21003148.,100.00,05/12/2017,Closed,Selected,,Side Lot,4,Chandler Park,42.395134,-82.964262,"location
(42.395134, -82.964262)"
8831 St Marys,22059354.,100.00,07/25/2015,Closed,Selected,,Side Lot,7,Joy Community,42.358657,-83.204648,"location
(42.358657, -83.204648)"
12648 Kilbourne,21009959.,100.00,04/11/2016,Closed,Selected,,Side Lot,4,Eden Gardens,42.412605,-82.983116,"location
(42.412605, -82.983116)"
12033 Kilbourne,21010055.,100.00,03/22/2017,Closed,Selected,,Side Lot,4,Eden Gardens,42.410534,-82.990939,"location
(42.410534, -82.990939)"
13974 Freeland,22035516.,100.00,07/11/2015,Closed,Selected,,Side Lot,1,Hubbell-Lyndon,42.388631,-83.184665,"location
(42.388631, -83.184665)"
2441 Wendell,20007590.,100.00,01/06/2016,Closed,Selected,,Side Lot,6,Springwells,42.311583,-83.132546,"location
(42.311583, -83.132546)"
